2950288
STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,DAPR,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT04,WT06,WT08,WT09,WT11
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-03-13,,,,,0.43,0.4,0.4,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-03-14,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-03-15,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-03-16,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-03-17,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-03-18,,,,,0.18,,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-03-19,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-03-20,,,,,0.17,,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-03-21,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-03-22,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-03-23,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-03-24,,,,,0.36,,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-03-25,,,,,0.72,,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-03-26,,,,,0.01,,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-03-27,,,,,0.13,,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-03-28,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-03-29,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-03-30,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-03-31,,,,,0,,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-04-01,,,,,0.17,,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-04-02,,,,,0.03,,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-04-03,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-04-04,,,,,0.08,,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-04-05,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-04-06,,,,,0.16,,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-04-07,,,,,0.46,,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-04-08,,,,,0.86,,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-04-09,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-04-10,,,,,0.06,,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-04-11,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-04-12,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-04-13,,,,,0.07,,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-04-14,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-04-15,,,,,0.09,,,,,,,,,,,,,,,,,,,,
US1RIKN0021,"COVENTRY 1.9 NE, RI US",41.711403,-71.547798,85.3,2022-04-16,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-01,,,,,0.01,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-02,,,,,0.32,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-03,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-04,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-05,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-06,,,,,0.18,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-07,,,,,0.24,5.5,5.5,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-08,,,,,0.22,4,7,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-09,,,,,0,0,5,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-10,,,,,0.07,0,0.5,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-11,,,,,0,0,0.5,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-12,,,,,0,0,0.5,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-13,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-14,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-15,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-16,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-17,,,,,0.9,1.9,1,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-18,,,,,0.69,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-19,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-20,,,,,0.09,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-21,,,,,0.07,0.7,0.5,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-22,,,,,0,0,0.5,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-23,,,,,0,0.1,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-24,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-25,,,,,0.04,0.8,1,,,,,,,,0,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-26,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-27,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-28,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-29,,,,,0.38,4.5,4.5,,,,,,,,0.4,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-30,,,,,1.21,13.5,15,,,,,,,,1.2,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-01-31,,,,,0,0,13,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-01,,,,,0,0,12,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-02,,,,,0,0,11,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-03,,,,,0,0,8,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-04,,,,,0.66,0,3,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-05,,,,,1.05,0.7,3.5,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-06,,,,,0,0,3.5,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-07,,,,,0,0,3,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-08,,,,,1.03,0.3,2,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-09,,,,,0.02,0,1.5,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-10,,,,,0,0,1,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-11,,,,,0,0,1,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-12,,,,,0,0,0.5,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-13,,,,,0.03,0.8,1,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-14,,,,,0.41,10,10,,,,,,,,0.4,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-15,,,,,0,0,7.5,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-16,,,,,0,0,6,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-17,,,,,0,0,1,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-18,,,,,1.03,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-19,,,,,0.29,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-20,,,,,0.02,0.4,0.5,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-21,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-22,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-23,,,,,0.8,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-24,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-25,,,,,0.56,3,3,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-26,,,,,0.45,1.2,4,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-27,,,,,0,0,4,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-02-28,,,,,0,0.1,3,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-01,,,,,0,0,3,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-02,,,,,0.16,0,2.5,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-03,,,,,0.16,0,1.5,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-04,,,,,0,0,1,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-05,,,,,0,0,1,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-06,,,,,0,0,0.5,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-07,,,,,0.05,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-08,,,,,0.1,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-09,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-10,,,,,0.37,2.4,2.5,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-11,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-12,,,,,0.01,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-13,,,,,0.45,0.8,1,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-14,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-15,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-16,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-17,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-18,,,,,0.05,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-19,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-20,,,,,0.16,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-21,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-22,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-23,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-24,,,,,0.5,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-25,,,,,0.78,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-26,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-27,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-28,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-29,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-30,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-03-31,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-04-01,,,,,0.68,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-04-02,,,,,0.07,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-04-03,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-04-04,,,,,0.04,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-04-06,,,,,0.1,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-04-07,,,,,0.49,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-04-08,,,,,1.05,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-04-09,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-04-10,,,,,0.06,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-04-13,,,,,0.06,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0033,"GREENVILLE 0.7 NNW, RI US",41.8889,-71.5603,94.8,2022-04-15,,,,,0.08,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-01-01,,,,,0.03,,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-01-02,,,,,0.34,,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-01-03,,,,,0.02,,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-01-05,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-01-06,,,,,0.29,,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-01-08,,2,0.38,,,,4.8,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-01-09,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-01-10,,,,,0.05,,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-01-11,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-01-12,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-01-14,,2,0,,,,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-01-15,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-01-16,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-01-17,,,,,0.8,,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-01-18,,,,,0.11,,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-01-19,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-01-20,,,,,0.06,,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-01-21,,,,,0.09,,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-01-22,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-01-23,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-01-24,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-01-27,,3,0.02,,,,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-01-29,,,,,0.48,4.3,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-01-30,,,,,1.63,20,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-01-31,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-02-02,,2,0,,,,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-02-03,,,,,0,,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-02-04,,,,,0.22,,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-02-06,,2,1.28,,,,0,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-02-07,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-02-08,,,,,1.31,,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-02-09,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-02-12,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-02-15,,3,0.51,,,,7,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-02-16,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0077,"RIVERSIDE 0.8 SE, RI US",41.762028,-71.350964,7.3,2022-02-17,,,,,0,0,,,,,,,,,0,,,,,,,,,,
